epoch,datetime_ist,open,high,low,close,volume
1742787900,2025-03-24 09:15:00+05:30,150.0,150.0,127.05,128.0,185400
1742788200,2025-03-24 09:20:00+05:30,128.05,133.15,127.05,128.5,165675
1742788500,2025-03-24 09:25:00+05:30,128.4,135.0,128.4,132.2,104400
1742788800,2025-03-24 09:30:00+05:30,132.5,143.0,132.5,143.0,123525
1742789100,2025-03-24 09:35:00+05:30,143.65,146.4,138.4,146.05,92100
1742789400,2025-03-24 09:40:00+05:30,146.1,146.45,132.05,136.0,81825
1742789700,2025-03-24 09:45:00+05:30,135.85,141.55,132.45,133.65,82275
1742790000,2025-03-24 09:50:00+05:30,134.35,134.35,127.0,131.55,83925
1742790300,2025-03-24 09:55:00+05:30,131.2,131.35,122.6,123.6,76800
1742790600,2025-03-24 10:00:00+05:30,124.15,125.3,120.5,122.1,111450
1742790900,2025-03-24 10:05:00+05:30,122.1,125.95,121.25,124.15,78225
1742791200,2025-03-24 10:10:00+05:30,124.25,125.35,122.6,123.7,42900
1742791500,2025-03-24 10:15:00+05:30,123.45,125.1,121.65,122.0,58050
1742791800,2025-03-24 10:20:00+05:30,121.4,126.0,121.3,124.45,65850
1742792100,2025-03-24 10:25:00+05:30,124.5,125.35,121.5,124.35,50775
1742792400,2025-03-24 10:30:00+05:30,124.65,126.0,123.3,125.9,101100
1742792700,2025-03-24 10:35:00+05:30,126.0,126.4,122.9,124.6,77775
1742793000,2025-03-24 10:40:00+05:30,124.6,124.9,121.0,124.55,58125
1742793300,2025-03-24 10:45:00+05:30,124.55,126.0,122.0,122.4,74475
1742793600,2025-03-24 10:50:00+05:30,122.45,123.25,120.0,123.0,70800
1742793900,2025-03-24 10:55:00+05:30,122.7,122.7,118.0,119.6,130050
1742794200,2025-03-24 11:00:00+05:30,119.35,122.4,116.0,116.5,232575
1742794500,2025-03-24 11:05:00+05:30,116.15,119.15,115.8,117.55,63000
1742794800,2025-03-24 11:10:00+05:30,117.6,120.75,115.5,117.4,48450
1742795100,2025-03-24 11:15:00+05:30,116.85,120.45,116.85,118.8,32775
1742795400,2025-03-24 11:20:00+05:30,118.8,118.8,115.95,116.35,43425
1742795700,2025-03-24 11:25:00+05:30,116.1,117.6,115.15,116.4,39225
1742796000,2025-03-24 11:30:00+05:30,116.05,117.95,115.85,117.4,29925
1742796300,2025-03-24 11:35:00+05:30,117.2,121.05,117.0,120.3,29475
1742796600,2025-03-24 11:40:00+05:30,120.3,123.8,119.0,119.25,75075
1742796900,2025-03-24 11:45:00+05:30,118.8,118.85,116.0,117.45,36375
1742797200,2025-03-24 11:50:00+05:30,117.7,120.3,117.0,118.05,27750
1742797500,2025-03-24 11:55:00+05:30,118.05,119.65,116.45,116.45,17925
1742797800,2025-03-24 12:00:00+05:30,116.7,118.5,115.65,116.3,61350
1742798100,2025-03-24 12:05:00+05:30,116.5,120.0,116.15,119.25,44700
1742798400,2025-03-24 12:10:00+05:30,119.65,119.65,116.0,116.45,16875
1742798700,2025-03-24 12:15:00+05:30,116.35,117.55,114.55,115.5,36375
1742799000,2025-03-24 12:20:00+05:30,114.5,115.6,114.0,114.95,34275
1742799300,2025-03-24 12:25:00+05:30,114.95,116.05,113.9,114.7,27375
1742799600,2025-03-24 12:30:00+05:30,114.35,117.05,113.95,117.05,30375
1742799900,2025-03-24 12:35:00+05:30,117.1,117.45,115.0,116.0,38775
1742800200,2025-03-24 12:40:00+05:30,116.05,116.85,113.45,114.15,54375
1742800500,2025-03-24 12:45:00+05:30,113.55,115.9,112.45,112.95,42450
